DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;TP_ABRANGENCIA;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;QT_APTOS;QT_SECOES;QT_SECOES_AGREGADAS;QT_APTOS_TOT;QT_SECOES_TOT;QT_COMPARECIMENTO;QT_ABSTENCOES;ST_VOTO_EM_TRANSITO;QT_VOTOS_NOMINAIS;QT_VOTOS_BRANCOS;QT_VOTOS_NULOS;QT_VOTOS_LEGENDA;QT_VOTOS_PENDENTES;QT_VOTOS_ANULADOS;HH_ULTIMA_TOTALIZACAO;DT_ULTIMA_TOTALIZACAO
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;244;11;Prefeito;35915;102;1;35915;102;27370;8545;N;21995;1030;4345;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;134;11;Prefeito;38583;114;18;38583;114;30166;8417;N;22436;2279;5451;0;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;136;11;Prefeito;49249;143;2;49249;143;36339;12910;N;29947;1429;4963;0;0;0;19:10:20;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58530;MARICÁ;58530;MARICÁ;55;13;Vereador;101282;269;13;101282;269;81437;19845;N;69841;2096;5494;4006;0;0;14:29:26;17/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;68;13;Vereador;53365;144;1;53365;144;41792;11573;N;32277;2338;5154;2023;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58190;CAMPOS DOS GOYTACAZES;58190;CAMPOS DOS GOYTACAZES;99;13;Vereador;37801;121;0;37801;121;30204;7597;N;26061;932;1536;1675;0;0;13:52:20;08/04/2019
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;164;11;Prefeito;32260;84;0;32260;84;21954;10306;N;18478;748;2728;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;189;11;Prefeito;47073;109;0;47073;109;34378;12695;N;26644;1508;6226;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58041;BELFORD ROXO;58041;BELFORD ROXO;153;11;Prefeito;76461;216;6;76461;216;57101;19360;N;47100;2603;7398;0;0;0;18:35:14;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;59250;VOLTA REDONDA;59250;VOLTA REDONDA;47;11;Prefeito;60829;166;0;60829;166;47658;13171;N;44699;776;2183;0;0;0;19:00:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58262;IGUABA GRANDE;58262;IGUABA GRANDE;181;11;Prefeito;21857;73;2;21857;73;17209;4648;N;11016;366;5827;0;0;0;18:00:39;27/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;217;11;Prefeito;50081;117;0;50081;117;38117;11964;N;30716;1953;5448;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58025;QUATIS;58025;QUATIS;183;11;Prefeito;10393;31;1;10393;31;8777;1616;N;8185;172;420;0;0;0;18:21:22;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58076;BARRA MANSA;58076;BARRA MANSA;203;11;Prefeito;42057;129;1;42057;129;34131;7926;N;27729;2243;4159;0;0;0;18:45:36;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;144;13;Vereador;35199;127;8;35199;127;29625;5574;N;23816;1401;3052;1356;0;0;19:51:16;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;2;13;Vereador;49511;136;0;49511;136;36877;12634;N;26183;3249;4636;2809;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;22;13;Vereador;65783;156;7;65783;156;50262;15521;N;38870;2727;5695;2970;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;190;11;Prefeito;44150;99;1;44150;99;33981;10169;N;27518;1540;4923;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58432;ITAPERUNA;58432;ITAPERUNA;107;13;Vereador;75770;223;41;75770;223;59620;16150;N;52604;1531;1929;3556;0;0;18:39:40;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58467;MESQUITA;58467;MESQUITA;150;13;Vereador;73685;207;6;73685;207;59262;14423;N;49295;2163;5035;2769;0;0;14:00:34;21/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58777;PETRÓPOLIS;58777;PETRÓPOLIS;227;11;Prefeito;43769;129;6;43769;129;32472;11297;N;25578;2050;4844;0;0;0;11:10:43;03/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58076;BARRA MANSA;58076;BARRA MANSA;94;13;Vereador;47279;152;18;47279;152;37502;9777;N;31762;1314;2940;1486;0;0;15:14:19;24/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;197;11;Prefeito;35754;111;2;35754;111;26311;9443;N;21830;936;3545;0;0;0;19:10:20;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;217;13;Vereador;50081;117;0;50081;117;38117;11964;N;27796;2576;5408;2337;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;243;13;Vereador;63519;140;5;63519;140;51905;11614;N;36747;5001;6915;3242;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;208;13;Vereador;28926;77;0;28926;77;21384;7542;N;14696;1723;3355;1610;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;246;13;Vereador;96353;213;6;96353;213;79442;16911;N;57690;6883;10213;4656;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;160;11;Prefeito;43269;107;0;43269;107;32854;10415;N;26432;1802;4620;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;135;11;Prefeito;65774;184;4;65774;184;51279;14495;N;38872;3519;8888;0;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;21;11;Prefeito;58322;135;0;58322;135;43643;14679;N;35927;1935;5781;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58017;ANGRA DOS REIS;58017;ANGRA DOS REIS;116;11;Prefeito;62436;172;23;62436;172;48812;13624;N;43974;1452;3386;0;0;0;12:27:22;21/02/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;15;13;Vereador;34693;88;2;34693;88;25736;8957;N;18053;1899;3968;1816;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;1;Eleição Suplementar;1;314;ELEIÇÃO SUPLEMENTAR DE TERESÓPOLIS;03/06/2018;M;RJ;59153;TERESÓPOLIS;59153;TERESÓPOLIS;195;11;Prefeito;69030;205;22;69030;205;45101;23929;N;34512;2099;8490;0;0;0;19:28:59;03/06/2018
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;4;11;Prefeito;49210;126;0;49210;126;35697;13513;N;32067;937;2693;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;214;11;Prefeito;49850;113;0;49850;113;36947;12903;N;30644;1650;4653;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58416;ITAOCARA;58416;ITAOCARA;106;11;Prefeito;19315;74;8;19315;74;16315;3000;N;11646;273;4396;0;0;0;18:03:41;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;17;13;Vereador;49447;128;0;49447;128;34029;15418;N;26169;1856;3022;2982;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58130;CABO FRIO;58130;CABO FRIO;256;13;Vereador;71745;197;12;71745;197;56211;15534;N;48998;1787;2620;2806;0;0;11:50:28;03/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;71;11;Prefeito;45525;131;0;45525;131;35338;10187;N;26125;1694;7519;0;0;0;19:20:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59196;TRÊS RIOS;59196;TRÊS RIOS;174;13;Vereador;39923;113;15;39923;113;33320;6603;N;29260;1073;1450;1537;0;0;12:11:16;31/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59277;ARRAIAL DO CABO;59277;ARRAIAL DO CABO;146;11;Prefeito;28879;83;5;28879;83;23046;5833;N;13877;353;8816;0;0;0;14:42:08;29/11/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;209;11;Prefeito;36168;87;3;36168;87;27608;8560;N;22313;1477;3818;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;127;13;Vereador;87617;254;7;87617;254;71588;16029;N;58350;3583;6138;3517;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;211;11;Prefeito;75755;178;1;75755;178;55545;20210;N;47013;3409;5123;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;252;11;Prefeito;45444;99;0;45444;99;30752;14692;N;27413;1134;2205;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;237;11;Prefeito;42187;95;0;42187;95;33237;8950;N;26198;2120;4919;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;233;11;Prefeito;48284;113;1;48284;113;38016;10268;N;29790;2359;5867;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59250;VOLTA REDONDA;59250;VOLTA REDONDA;131;13;Vereador;64912;185;1;64912;185;51226;13686;N;43316;1934;3813;2163;0;0;15:05:33;06/10/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58297;CORDEIRO;58297;CORDEIRO;52;13;Vereador;16698;51;3;16698;51;13630;3068;N;12073;342;582;633;0;0;18:51:19;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;230;13;Vereador;58020;126;2;58020;126;47093;10927;N;31142;3695;9335;2921;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;9;13;Vereador;111397;247;1;111397;247;86089;25308;N;62701;6996;9713;6679;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;135;13;Vereador;65774;184;4;65774;184;51279;14495;N;39640;2917;6318;2404;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58939;SANTO ANTÔNIO DE PÁDUA;58939;SANTO ANTÔNIO DE PÁDUA;34;11;Prefeito;33145;109;17;33145;109;26579;6566;N;25162;350;1067;0;0;0;14:05:31;18/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58270;CONCEIÇÃO DE MACABU;58270;CONCEIÇÃO DE MACABU;51;13;Vereador;17631;65;8;17631;65;14202;3429;N;12891;257;354;700;0;0;18:33:38;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59250;VOLTA REDONDA;59250;VOLTA REDONDA;202;13;Vereador;47705;145;4;47705;145;39353;8352;N;33349;1437;2645;1922;0;0;15:05:33;06/10/2017
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58890;RIO DAS FLORES;58890;RIO DAS FLORES;58;11;Prefeito;8501;24;2;8501;24;7472;1029;N;7181;46;245;0;0;0;18:39:40;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58777;PETRÓPOLIS;58777;PETRÓPOLIS;29;11;Prefeito;59430;171;35;59430;171;42170;17260;N;35239;1468;5463;0;0;0;19:20:40;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58386;MACUCO;58386;MACUCO;52;11;Prefeito;7113;24;2;7113;24;6189;924;N;4489;75;1625;0;0;0;19:03:45;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;7;11;Prefeito;72571;174;0;72571;174;52498;20073;N;46142;1379;4977;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;128;11;Prefeito;57710;162;3;57710;162;45611;12099;N;39853;1274;4484;0;0;0;18:40:20;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;167;11;Prefeito;71316;163;12;71316;163;52215;19101;N;42098;2484;7633;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;135;11;Prefeito;65774;184;4;65774;184;48817;16957;N;39153;1955;7709;0;0;0;19:10:20;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;241;13;Vereador;62235;135;0;62235;135;50818;11417;N;36125;4818;6659;3216;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;161;13;Vereador;84663;187;2;84663;187;65724;18939;N;48058;5845;7221;4600;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;117;13;Vereador;47290;115;0;47290;115;35060;12230;N;24469;2538;5486;2567;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;2;11;Prefeito;49511;136;0;49511;136;35707;13804;N;28879;1545;5283;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;214;13;Vereador;49850;113;0;49850;113;36947;12903;N;26462;2451;5352;2682;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;176;11;Prefeito;48324;113;3;48324;113;37470;10854;N;29380;2462;5628;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;68;11;Prefeito;53365;144;1;53365;144;41792;11573;N;32299;2709;6784;0;0;0;19:27:23;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;77;11;Prefeito;33534;95;3;33534;95;26661;6873;N;22197;1275;3189;0;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58971;SÃO GONÇALO;58971;SÃO GONÇALO;69;11;Prefeito;82354;223;6;82354;223;62649;19705;N;48858;3531;10260;0;0;0;19:10:20;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;189;13;Vereador;47073;109;0;47073;109;35458;11615;N;25347;2688;5089;2334;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;171;11;Prefeito;42026;100;2;42026;100;29279;12747;N;23507;1112;4660;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58670;NOVA FRIBURGO;58670;NOVA FRIBURGO;26;11;Prefeito;64519;194;14;64519;194;49275;15244;N;43301;1588;4386;0;0;0;19:45:40;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;209;13;Vereador;36168;87;3;36168;87;27608;8560;N;19675;2020;4112;1801;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;59218;VALENÇA;59218;VALENÇA;111;11;Prefeito;58723;178;27;58723;178;44885;13838;N;39812;1457;3616;0;0;0;19:09:35;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;182;11;Prefeito;86695;200;7;86695;200;67864;18831;N;54518;4219;9127;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;175;11;Prefeito;53625;135;1;53625;135;41416;12209;N;32571;3046;5799;0;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;168;11;Prefeito;40274;104;0;40274;104;29590;10684;N;23330;1200;5060;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;1;Eleição Suplementar;1;387;RJ - SUPLEMENTAR DE IGUABA GRANDE;02/06/2019;M;RJ;58262;IGUABA GRANDE;58262;IGUABA GRANDE;181;11;Prefeito;22711;73;5;22711;73;15321;7390;N;14325;290;706;0;0;0;18:00:38;02/06/2019
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;177;13;Vereador;47670;119;3;47670;119;36392;11278;N;27150;2246;4899;2097;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;192;13;Vereador;65060;145;1;65060;145;48822;16238;N;34349;3686;7055;3732;0;0;13:55:48;01/12/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;60011;RIO DE JANEIRO;60011;RIO DE JANEIRO;229;11;Prefeito;60547;139;0;60547;139;42334;18213;N;34541;1704;6089;0;0;0;20:40:16;30/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58998;SÃO JOÃO DA BARRA;58998;SÃO JOÃO DA BARRA;37;11;Prefeito;37631;105;7;37631;105;32206;5425;N;30174;613;1419;0;0;0;19:58:17;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58653;NITERÓI;58653;NITERÓI;140;13;Vereador;23601;92;2;23601;92;18455;5146;N;14264;838;2460;893;0;0;19:51:16;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58149;JAPERI;58149;JAPERI;139;13;Vereador;73471;214;9;73471;214;59796;13675;N;52885;1703;2012;3196;0;0;19:45:36;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;1;220;ELEIÇÕES MUNICIPAIS 2016;02/10/2016;M;RJ;58335;DUQUE DE CAXIAS;58335;DUQUE DE CAXIAS;194;11;Prefeito;39487;115;4;39487;115;32277;7210;N;25712;1871;4694;0;0;0;19:33:46;02/10/2016
18/10/2020;00:06:22;2016;2;Eleição Ordinária;2;221;ELEIÇÕES MUNICIPAIS 2016;30/10/2016;M;RJ;58041;BELFORD ROXO;58041;BELFORD ROXO;155;11;Prefeito;82581;224;0;82581;224;62746;19835;N;54526;2126;6094;0;0;0;18:35:14;30/10/2016
